day_index,daily_throughput_kwh,daily_net_cashflow_yuan,soc_open,soc_close
1,11640.06441851525,4586.729278841579,0.5,0.4800012378479223
2,11889.527431157841,4725.460767759996,0.4800012378479223,0.4600721557390623
3,12261.064125343602,4892.697592571614,0.4600721557390623,0.4403238720672591
4,12507.498257169153,5032.461714639869,0.4403238720672591,0.420538622499646
5,12880.385011012035,5203.259412140007,0.420538622499646,0.4005683841009794
6,13267.257019599667,5365.136092276964,0.4005683841009794,0.380820406004483
7,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
8,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
9,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
10,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
11,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
12,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
13,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
14,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
15,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
16,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
17,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
18,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
19,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
20,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
21,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
22,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
23,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
24,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
25,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
26,18226.49446248581,6794.802988384051,0.380820406004483,0.380820406004483
27,13690.654477212309,5539.198177929419,0.380820406004483,0.3608900691946357
28,17209.26947737398,6680.427985881373,0.3608900691946357,0.36089006919463573
29,17209.26947737398,6680.427985881373,0.36089006919463573,0.36089006919463573
30,17209.26947737398,6680.427985881373,0.36089006919463573,0.36089006919463573
31,17209.26947737398,6680.427985881373,0.36089006919463573,0.36089006919463573
32,16940.170572771676,5639.561943743873,0.36089006919463573,0.34092673251315675
33,17297.425926173237,5768.12420232123,0.34092673251315675,0.3210364875515511
34,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
35,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
36,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
37,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
38,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
39,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
40,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
41,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
42,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
43,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
44,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
45,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
46,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
47,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
48,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
49,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
50,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
51,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
52,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
53,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
54,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
55,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
56,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
57,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
58,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
59,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
60,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
61,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
62,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
63,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
64,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
65,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
66,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
67,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
68,17624.48819172682,5765.900667993247,0.3210364875515511,0.3210364875515511
69,17470.56724189368,5847.410942225079,0.3210364875515511,0.30103895190344926
70,21655.319455317454,6651.973959926625,0.30103895190344926,0.30103895190344926
71,21655.319455317454,6651.973959926625,0.30103895190344926,0.30103895190344926
72,21441.40866571604,6596.667967489859,0.30103895190344926,0.30103895190344926
73,21441.40866571604,6596.667967489859,0.30103895190344926,0.30103895190344926
74,21441.40866571604,6596.667967489859,0.30103895190344926,0.30103895190344926
75,21441.40866571604,6596.667967489859,0.30103895190344926,0.30103895190344926
76,17569.907621881364,5902.578566785263,0.30103895190344926,0.281056349030955
77,17958.50373304194,6037.396841422291,0.281056349030955,0.2610691805371323
78,18159.44867416784,6109.669113490891,0.2610691805371323,0.2410700207873269
79,18565.847117965237,6238.247802903791,0.2410700207873269,0.22107895816435089
80,18925.016157109098,6350.522873234899,0.22107895816435089,0.20108088916934413
81,21698.792242628042,6707.399066498199,0.20108088916934413,0.20108088916934413
82,21698.792242628042,6707.399066498199,0.20108088916934413,0.20108088916934413
83,21599.748081290552,6796.531821797385,0.20108088916934413,0.20108088916934413
84,19208.158462757576,6435.065605888361,0.20108088916934413,0.18110779508275007
85,21627.60495561111,6761.095516255843,0.18110779508275007,0.18110779508275007
86,19871.509964131994,6513.7977484520725,0.18110779508275007,0.18110779508275004
87,19871.509964131994,6513.7977484520725,0.18110779508275004,0.18110779508275004
88,19871.509964131994,6513.7977484520725,0.18110779508275004,0.18110779508275004
89,19871.509964131994,6513.7977484520725,0.18110779508275004,0.18110779508275004
90,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
91,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
92,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
93,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
94,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
95,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
96,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
97,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
98,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
99,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
100,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
101,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
102,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
103,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
104,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
105,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
106,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
107,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
108,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
109,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
110,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
111,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
112,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
113,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
114,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
115,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
116,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
117,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
118,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
119,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
120,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
121,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
122,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
123,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
124,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
125,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
126,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
127,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
128,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
129,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
130,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
131,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
132,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
133,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
134,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
135,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
136,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
137,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
138,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
139,21627.60495561111,6761.095516255843,0.18110779508275004,0.18110779508275007
140,21627.60495561111,6761.095516255843,0.18110779508275007,0.18110779508275007
141,21627.60495561111,6761.095516255843,0.18110779508275007,0.18110779508275007
142,19871.509964131994,6513.7977484520725,0.18110779508275007,0.18110779508275004
143,19871.509964131994,6513.7977484520725,0.18110779508275004,0.18110779508275004
144,19871.509964131994,6513.7977484520725,0.18110779508275004,0.18110779508275004
145,19871.509964131994,6513.7977484520725,0.18110779508275004,0.18110779508275004
146,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
147,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
148,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
149,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
150,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
151,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
152,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
153,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
154,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
155,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
156,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
157,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
158,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
159,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
160,19871.509964131994,6513.7977484520725,0.18110779508275004,0.18110779508275004
161,21627.60495561111,6761.095516255843,0.18110779508275004,0.18110779508275007
162,21627.60495561111,6761.095516255843,0.18110779508275007,0.18110779508275007
163,21627.60495561111,6761.095516255843,0.18110779508275007,0.18110779508275007
164,19871.509964131994,6513.7977484520725,0.18110779508275007,0.18110779508275004
165,19871.509964131994,6513.7977484520725,0.18110779508275004,0.18110779508275004
166,19871.509964131994,6513.7977484520725,0.18110779508275004,0.18110779508275004
167,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
168,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
169,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
170,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
171,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
172,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
173,19874.487771920387,6514.69551909584,0.18110779508275004,0.18110779508275004
174,19871.509964131994,6513.7977484520725,0.18110779508275004,0.18110779508275004
175,21627.60495561111,6761.095516255843,0.18110779508275004,0.18110779508275007
176,21627.60495561111,6761.095516255843,0.18110779508275007,0.18110779508275007
177,21627.60495561111,6761.095516255843,0.18110779508275007,0.18110779508275007
178,19871.509964131994,6513.7977484520725,0.18110779508275007,0.18110779508275004
179,19871.509964131994,6513.7977484520725,0.18110779508275004,0.18110779508275004
180,19871.509964131994,6513.7977484520725,0.18110779508275004,0.18110779508275004
181,21051.80107274257,6619.587727519405,0.18110779508275004,0.18110779508275004
182,15468.132123202775,5626.192263601009,0.18110779508275004,0.18110779508275004
183,15468.132123202775,5626.192263601009,0.18110779508275004,0.18110779508275004
184,15468.132123202775,5626.192263601009,0.18110779508275004,0.18110779508275004
185,15468.132123202775,5626.192263601009,0.18110779508275004,0.18110779508275004
186,15468.132123202775,5626.192263601009,0.18110779508275004,0.18110779508275004
187,15468.132123202775,5626.192263601009,0.18110779508275004,0.18110779508275004
188,15468.132123202775,5626.192263601009,0.18110779508275004,0.18110779508275004
189,15468.132123202775,5626.192263601009,0.18110779508275004,0.18110779508275004
190,15468.132123202775,5626.192263601009,0.18110779508275004,0.18110779508275004
191,15468.132123202775,5626.192263601009,0.18110779508275004,0.18110779508275004
192,15468.132123202775,5626.192263601009,0.18110779508275004,0.18110779508275004
193,15468.132123202775,5626.192263601009,0.18110779508275004,0.18110779508275004
194,15468.132123202775,5626.192263601009,0.18110779508275004,0.18110779508275004
195,15468.132123202775,5626.192263601009,0.18110779508275004,0.18110779508275004
196,15680.30768743377,6380.706593553396,0.18110779508275004,0.1611654468011891
197,16114.885902559228,6548.108673506198,0.1611654468011891,0.14126065896078097
198,16549.796821529133,6700.450600325321,0.14126065896078097,0.12132357542899427
199,16954.856282925575,6741.932016166302,0.12132357542899427,0.11
200,17019.579004732448,6712.050696695101,0.11,0.11001419073135288
201,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
202,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
203,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
204,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
205,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
206,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
207,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
208,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
209,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
210,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
211,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
212,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
213,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
214,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
215,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
216,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
217,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
218,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
219,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
220,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
221,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
222,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
223,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
224,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
225,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
226,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
227,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
228,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
229,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
230,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
231,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
232,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
233,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
234,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
235,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
236,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
237,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
238,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
239,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
240,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
241,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
242,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
243,17019.579004732448,6712.050696695101,0.11001419073135288,0.11001419073135288
244,17019.534665675903,6143.539590530244,0.11001419073135288,0.1100034241117602
245,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
246,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
247,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
248,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
249,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
250,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
251,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
252,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
253,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
254,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
255,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
256,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
257,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
258,17019.38836497254,6141.982130014445,0.1100034241117602,0.11002851995981841
259,17019.38836497254,6141.982130014445,0.11002851995981841,0.11002851995981841
260,17019.38836497254,6141.982130014445,0.11002851995981841,0.11002851995981841
261,17018.677305189813,6144.173604623891,0.11002851995981841,0.11006899294898634
262,17018.936483570367,6147.31959947683,0.11006899294898634,0.11
263,17018.677305189813,6144.173604623891,0.11,0.11006899294898634
264,17018.936483570367,6147.31959947683,0.11006899294898634,0.11
265,17019.534665675903,6143.539590530244,0.11,0.1100034241117602
266,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
267,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
268,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
269,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
270,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
271,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
272,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
273,17019.534665675903,6143.539590530244,0.1100034241117602,0.1100034241117602
274,20065.09919658251,6510.119741632929,0.1100034241117602,0.1100000692487011
275,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
276,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
277,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
278,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
279,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
280,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
281,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
282,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
283,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
284,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
285,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
286,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
287,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
288,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
289,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
290,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
291,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
292,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
293,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
294,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
295,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
296,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
297,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
298,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
299,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
300,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
301,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
302,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
303,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
304,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
305,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
306,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
307,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
308,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
309,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
310,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
311,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
312,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
313,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
314,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
315,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
316,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
317,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
318,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
319,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
320,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
321,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
322,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
323,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
324,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
325,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
326,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
327,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
328,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
329,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
330,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
331,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
332,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
333,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
334,20065.09919658251,6510.119741632929,0.1100000692487011,0.1100000692487011
335,18402.33855011718,6545.930489057111,0.1100000692487011,0.11
336,18402.33855011718,6545.930489057111,0.11,0.11
337,18402.33855011718,6545.930489057111,0.11,0.11
338,18402.33855011718,6545.930489057111,0.11,0.11
339,18402.33855011718,6545.930489057111,0.11,0.11
340,18402.33855011718,6545.930489057111,0.11,0.11
341,18402.33855011718,6545.930489057111,0.11,0.11
342,17874.308629422983,6518.123495056116,0.11,0.11
343,17880.23578171248,6520.287617649243,0.11,0.1100016820761439
344,17880.23578171248,6520.287617649243,0.1100016820761439,0.1100016820761439
345,17874.308629422983,6518.123495056116,0.1100016820761439,0.11
346,17880.23578171248,6520.287617649243,0.11,0.1100016820761439
347,17880.23578171248,6520.287617649243,0.1100016820761439,0.1100016820761439
348,17880.23578171248,6520.287617649243,0.1100016820761439,0.1100016820761439
349,17899.016468633632,7106.9208555949335,0.1100016820761439,0.11002565905058462
350,17899.016468633632,7106.9208555949335,0.11002565905058462,0.11002565905058462
351,17899.016468633632,7106.9208555949335,0.11002565905058462,0.11002565905058462
352,17899.016468633632,7106.9208555949335,0.11002565905058462,0.11002565905058462
353,17899.016468633632,7106.9208555949335,0.11002565905058462,0.11002565905058462
354,17899.016468633632,7106.9208555949335,0.11002565905058462,0.11002565905058462
355,17899.016468633632,7106.9208555949335,0.11002565905058462,0.11002565905058462
356,17891.38569026373,7106.200155969269,0.11002565905058462,0.11000439429011964
357,17891.38569026373,7106.200155969269,0.11000439429011964,0.11000439429011964
358,17891.38569026373,7106.200155969269,0.11000439429011964,0.11000439429011964
359,17891.38569026373,7106.200155969269,0.11000439429011964,0.11000439429011964
360,17891.38569026373,7106.200155969269,0.11000439429011964,0.11000439429011964
361,17876.99529718519,7102.744502817132,0.11000439429011964,0.1100069267233444
362,17876.99529718519,7102.744502817132,0.1100069267233444,0.1100069267233444
363,17899.016468633632,7106.9208555949335,0.1100069267233444,0.11002565905058462
364,17899.016468633632,7106.9208555949335,0.11002565905058462,0.11002565905058462
365,17899.016468633632,7106.9208555949335,0.11002565905058462,0.11002565905058462
